id	encoding	tamanho_bytes	tamanho_bytes_traducao	offset	texto	texto_traduzido	diferenca_bytes	tem_overflow	percentual_diferenca
644	shift_jis	43	49	0x670b4	*for the nuclear warhead storage building.	*pro predio de armazenamento de ogivas.	-4	True	14.0
645	shift_jis	50	42	0x6713d	1The M1 tank approaches Snake on the snow filled	1O tanque M1 se aproxima do Snake no campo de	-8	False	-16.0
646	shift_jis	49	59	0x67170	0battlefield. The cannon fires and Vulcan Raven	0coberto de neve.O canhao dispara e Raven	3	True	20.4
647	shift_jis	45	37	0x671a2	,mockingly laughs from the top of the tank.	,ri zombeteiramente do topo do tanque.	-8	False	-17.8
648	shift_jis	54	54	0x671d0	5The tank's cannon will not allow Snake to get close	5O canhao do tanque n permitira q Snake chegue perto	0	False	0.0
649	shift_jis	50	51	0x67207	1enough for combat. However, Snake uses Chaff to	1p/ o combate.Porem Snake usa Chaff p/	0	True	2.0
650	shift_jis	42	46	0x6723a	)confuse the M1's electronic devices and	)confundir os dispositivos do M1 e	-8	True	9.5
651	shift_jis	48	46	0x67265	/approaches the tank. He throws a grenade into	/se aproxima do tanque.Ele joga uma granada na	-2	False	-4.2
652	shift_jis	47	42	0x67296	.the hatch and successfully destroys the tank.	.escotilha e destroi o tanque com sucesso.	-5	False	-10.6
653	shift_jis	46	46	0x67326	-To find out how to stop the nuclear launch,	-P/ descobrir como parar o ataque nuclear,	0	False	0.0
654	shift_jis	50	52	0x67355	1Snake heads to rescue Metal Gear chief engineer	1Snake vai resgatar o eng. chefe do M. Gear	-1	True	4.0
655	shift_jis	47	50	0x67388	.Dr. Hal Emmerich. Inside the nuclear warhead	.Dr.Emmerich.Dentro do predio d armazenamento	-1	True	6.4
656	shift_jis	47	51	0x673b8	.storage building Snake sees a bunch of enemy	.de ogivas Snake ve um monte de cadaveres	-6	True	8.5
657	shift_jis	45	44	0x673e8	,soldier corpses and a flickering shadow of	,soldados inimigos e uma sombra tremulante	-1	False	-2.2
658	shift_jis	50	53	0x67416	1stealth camouflage. Sensing Dr. Emmerich's life	1de stealth.Sentindo a vida do Dr.Emmerich	-8	True	6.0
659	shift_jis	52	49	0x67449	3is at risk, Snake runs to the lab at the northeast	3em risco Snake corre pro laboratorio no nordeste	-3	False	-5.8
660	shift_jis	46	46	0x6747e	-of the second floor basement of the nuclear	-do subsolo-2 do predio de armazenamento	0	False	0.0
661	shift_jis	27	20	0x674ad	warhead storage building.	de ogivas nucleares.	-7	False	-25.9
662	shift_jis	50	52	0x67513	1Wielding a sword, the Cyborg Ninja comes toward	1Empunhando uma espada o Cyborg vem em direcao	-4	True	4.0
663	shift_jis	54	63	0x67546	5Snake. The Ninja deflects all shots fired by Snake.	5ao Snake.O Ninja deflecte os tiros de Snake.	3	True	16.7
664	shift_jis	42	42	0x6757d	")""You cannot hurt me with such weapons!"""	)Vc nao pode me machucar com tais armas!	-2	False	0.0
665	shift_jis	50	47	0x675a8	1mocks the Ninja, demanding a hand-to-hand duel.	1zomba o Ninja exigindo um duelo corpo a corpo.	-3	False	-6.0
666	shift_jis	41	38	0x675db	(Snake accepts the offer and engages in	(Snake aceita a oferta e se envolve em	-3	False	-7.3
667	shift_jis	51	57	0x67605	2hand-to-hand combat. A violent but pure physical	2combate corpo a corpo.Uma batalha violenta mas	-4	True	11.8
668	shift_jis	54	42	0x67639	5battle ensues. In the midst of this fight, the name	5fisica se segue.No meio desta luta o nome	-12	False	-22.2
669	shift_jis	42	33	0x67670	)of one man comes in the mind of Snake...	)de um homem vem a mente do Snake...	-9	False	-21.4
670	shift_jis	50	50	0x676fb	1Snake successfully rescues Otacon but is shocked	1Snake resgata Otacon, mas fica chocado	0	False	0.0
671	shift_jis	53	47	0x6772e	4when he finds out that the Ninja he just fought is	4quando descobre q o Ninja q acabou de lutar eh na	-6	False	-11.3
672	shift_jis	54	65	0x67764	5actually his former war buddy Gray Fox. After Otacon	5verdade seu ex-companheiro Gray Fox.Depois q Otacon	11	True	20.4
673	shift_jis	51	45	0x6779b	2discovers that Metal Gear, against his will, was	2descobre q Metal Gear contra sua vontade foi	-6	False	-11.8
674	shift_jis	50	63	0x677cf	1developed as a nuclear warhead-equipped walking	1desenvolvido p/ser um lancador de ogiva nuclear	13	True	26.0
675	shift_jis	43	33	0x67802	*tank, he offers to cooperate with Snake.	*ele oferece cooperacao ao Snake.	-10	False	-23.3
676	shift_jis	52	52	0x6782e	3In his search for Meryl to get the detonation code	3Na busca por Meryl p/ pegar a chave de anulacao	0	False	0.0
677	shift_jis	47	51	0x67863	.emergency override key from her, Snake sees	.de detonacao dela Snake ve	4	True	8.5
678	shift_jis	51	45	0x67893	2Meryl enter the women's bathroom and follows her.	2Meryl entrar no banheiro feminino e a segue.	-6	False	-11.8
679	shift_jis	46	46	0x67924	-Meeting up with Meryl again, Snake gets the	-Se encontrando com Meryl Snake pega a	0	False	0.0
680	shift_jis	51	61	0x67953	2detonation code emergency override key. However,	2chave-anulacao do codigo de detonacao.Porem,	-7	True	19.6
681	shift_jis	43	34	0x67987	*what she only had one of the three keys.	*ela so tinha uma das tres chaves.	-9	False	-20.9
682	shift_jis	48	39	0x679b3	/In order to stop the nuclear launch, one must	/P/ parar o lancamento nuclear deve-se	-9	False	-18.8
683	shift_jis	50	50	0x679e4	1deactivate the detonation code or destroy Metal	1desativar o codigo de detonacao ou destruir M.	0	False	0.0
684	shift_jis	53	42	0x67a17	4Gear itself. From the north of the commander's room	4Gear em si.Do norte da sala do comandante	-11	False	-20.8
685	shift_jis	52	57	0x67a4d	3in the first floor basement of the nuclear warhead	3no subsolo-1 do predio de armazenamento de ogivas	-2	True	9.6
686	shift_jis	48	36	0x67a82	/storage building, Snake and Meryl head for the	/nucleares Snake e Meryl vao p/ base	-12	False	-25.0
687	shift_jis	48	42	0x67ab3	/underground maintenance base where Metal Gear	/de manutencao subterranea onde Metal Gear	-6	False	-12.5
688	shift_jis	51	53	0x67ae4	2is stored. However, Meryl suddenly starts acting	2ta armazenado.Porem Meryl comeca a agir	-11	True	3.9
689	shift_jis	46	42	0x67b7a	-Meryl suddenly starts attacking Snake in the	-Meryl de repente comeca a atacar Snake na	-4	False	-8.7
690	shift_jis	49	41	0x67ba9	0commander's room. Snake doesn't want to attack	0sala do comandante.Snake nao quer atacar	-8	False	-16.3
691	shift_jis	47	35	0x67bdb	.Meryl, but Meryl on the other hand, does not	.Meryl mas Meryl por outro lado nao	-12	False	-25.5
692	shift_jis	52	47	0x67c0b	3hesitate to pull the trigger of her Desert Eagle.	3hesita em puxar o gatilho da sua Desert Eagle.	-5	False	-9.6
693	shift_jis	46	41	0x67c40	-Learning from Campbell's Codec message that	-Aprendendo da msg do Codec do Campbell q	-5	False	-10.9
694	shift_jis	48	60	0x67c6f	/Meryl is being brainwashed and controlled by	/Meryl foi controlada por Psycho	3	True	25.0
695	shift_jis	49	46	0x67ca0	0Psycho Mantis, Snake knocks Meryl unconscious.	0Mantis e Snake deixa Meryl inconsciente.	-3	False	-6.1
696	shift_jis	54	61	0x67cd2	5Now unable to control Meryl, Mantis himself finally	5Agora incapaz de controlar Meryl, Mantis	-2	True	13.0
697	shift_jis	23	17	0x67d09	makes his appearance.	faz sua aparicao.	-6	False	-26.1
698	shift_jis	52	49	0x67d7e	3Mantis makes his appearance and Snake fights him.	3Mantis faz sua aparicao e Snake luta contra ele.	-3	False	-5.8
699	shift_jis	51	49	0x67db3	2However, Mantis dodges all of Snake's attacks as	2Porem Mantis desvia de todos ataques do Snake	-2	False	-3.9
700	shift_jis	54	55	0x67de7	5if he knew they were coming. Unable to do anything,	5como se pudesse prever.Incapaz d fazer algo,	0	True	1.9
701	shift_jis	51	55	0x67e1e	2Snake is injured by Mantis' telekinetic attacks.	2Snake eh ferido pelos ataques de Mantis.	-10	True	7.8
702	shift_jis	50	44	0x67e52	1From Campbell's Codec message Snake learns that	1Da msg do Codec do Campbell Snake aprende q	-6	False	-12.0
703	shift_jis	48	40	0x67e85	/Mantis has been reading Snake's mind, and can	/Mantis tem lido a mente do Snake e pode	-8	False	-16.7
704	shift_jis	53	59	0x67eb6	4anticipate Snake's attacks. Snake outsmarts Mantis'	4antecipar os seus ataques. Snake supera as'	6	True	11.3
705	shift_jis	49	64	0x67eec	0mind-reading abilities and successfully defeats	0habilidades de Mantis e o derrota com sucesso	15	True	30.6
706	shift_jis	8	1	0x67f1e	Mantis.	.	-7	False	-87.5
707	shift_jis	47	44	0x67f85	.The defeated Mantis tells Snake that the only	.O Mantis derrotado conta ao Snake q a unica	-3	False	-6.4
708	shift_jis	45	42	0x67fb5	,way to the underground maintenance base is	,forma p/ base de manutencao subterranea eh	-3	False	-6.7
709	shift_jis	48	48	0x67fe3	/to go north from the commander's room and over	/ir a norte da sala do comandante e passar pela	0	False	0.0
710	shift_jis	51	45	0x68014	2the communications tower beyond the cave. Mantis	2torre de comunicacoes alem da caverna.Mantis	-6	False	-11.8
711	shift_jis	52	58	0x68048	3then dies. To stop the terrorists' nuclear launch,	3entao morre.P/parar o lancamento nuclear eh,	0	True	11.5
712	shift_jis	53	52	0x6807d	3one must deactivate the detonation code or destroy	3preciso anular o codigo de detonacao ou destruir	-1	False	-1.9
713	shift_jis	50	49	0x68115	1is stored. They go through the wolf-dog occupied	1ta armazenado.Eles passam pela caverna ocupada	-3	False	-2.0
714	shift_jis	49	53	0x68148	0cave and get to the underground passage leading	0por caes-lobo e chegam a passagem q leva	-8	True	8.2
715	shift_jis	30	24	0x6817a	to the communications tower.	a torre de comunicacoes.	-6	False	-20.0
716	shift_jis	51	43	0x681f0	2Snake and Meryl head for the communications tower	2Snake e Meryl vao p/ torre de comunicacoes	-8	False	-15.7
717	shift_jis	49	39	0x68224	0-- the only way to the underground maintenance	0-- a unica forma p/ base de manutencao	-10	False	-20.4
718	shift_jis	53	61	0x68256	4base. But on the way, Meryl is shot by Sniper Wolf.	4.Mas no caminho Meryl eh baleada por Sniper Wolf.	-3	True	15.1
719	shift_jis	52	39	0x6828c	3Obtaining the PSG1, the only weapon to fight back	3Obtendo o PSG1 a unica arma p/ revidar	-13	False	-25.0
720	shift_jis	50	47	0x682c1	1and save Meryl, Snake defeats Wolf in a sniping	1e salvar Meryl Snake derrota Wolf numa batalha	-3	False	-6.0
721	shift_jis	51	55	0x682f4	2battle. However, Meryl could no longer be found.	2de precisao.Porem Meryl nao tava mais la.	-9	True	7.8
722	shift_jis	50	45	0x68328	1Snake heads north to get hints as to where she	1Snake vai ao norte p/ ter pistas de onde ela	-5	False	-10.0
723	shift_jis	53	44	0x6835b	4went. In a blunder,Snake is surrounded by awaiting	4foi. Num descuido Snake eh cercado por inimigos	-9	False	-17.0
724	shift_jis	10	10	0x68391	enemies.	.	0	False	0.0
725	shift_jis	50	49	0x68424	1maintenance base to stop the terrorists' nuclear	1base de manutencao p/ parar o lancamento nuclear	-1	False	-2.0
726	shift_jis	51	59	0x68457	2launch. But on the way, Meryl gets shot by Sniper	2dos terroristas.Mas Meryl eh baleada por Sniper	-3	True	15.7
727	shift_jis	49	47	0x6848b	0Wolf and is taken prisoner. Snake is also taken	0Wolf e eh feita prisioneira.Snake tbm eh feito	-2	False	-4.1
728	shift_jis	52	50	0x684bd	3prisoner when trying to rescue Meryl. Ocelot tells	3prisioneiro ao tentar resgatar Meryl.Ocelot conta	-2	False	-3.8
729	shift_jis	54	56	0x684f2	5Snake that if Snake submits to torture, he will kill	5ao Snake q se Snake sofrer a tortura ele vai matar	-3	True	3.7
730	shift_jis	55	53	0x68529	6Meryl. Snake resists the torture with Meryl's life at	6Meryl.Snake resiste a tortura com a vida de Meryl em	-2	False	-3.6
731	shift_jis	40	38	0x68561	'stake but then is locked up in a cell.	'jogo mas entao eh trancado numa cela.	-2	False	-5.0
732	shift_jis	45	50	0x6862a	,Now a prisoner, Snake was being tortured by	,Agora preso Snake foi torturado por	-1	True	11.1
733	shift_jis	52	52	0x68658	3Ocelot. If he submits, Meryl will be killed. While	3Ocelot.Se ele se render Meryl sera morta.Enquanto	0	False	0.0
734	shift_jis	54	43	0x6868d	5resisting the repetitive torture and waiting for the	5resiste a tortura repetitiva e espera pelo	-11	False	-20.4
735	shift_jis	48	50	0x686c4	/right timing to escape, Snake receives a Codec	/momento p/ escapar. Snake receb uma ligacao	0	True	4.2
736	shift_jis	20	21	0x686f5	call from Campbell.	de Campbell.	0	True	5.0
737	shift_jis	49	44	0x687a0	0Ocelot.  If he submits, Meryl will be killed.	0Ocelot.Se ele se render Meryl sera morta.	-5	False	-10.2
738	latin-1	48	46	0x687d2	0However, Snake was unable to resist Ocelot's	0Porem Snake nao resistiu a dura tortura	-2	False	-4.2
739	shift_jis	51	47	0x68804	2tough torture. Ocelot cold-bloodedly tells Snake	2de Ocelot.Ocelot conta friamente ao Snake	-4	False	-7.8
740	shift_jis	52	45	0x68838	3that he will kill Meryl.  While suffering in deep	3q vai matar Meryl.Enquanto sofre em profundo	-7	False	-13.5
741	shift_jis	53	54	0x6886d	4regret and waiting for the right timing to escape,	4arrependimento e espera pelo momento p/escapar,	0	True	1.9
742	shift_jis	44	47	0x688a3	+Snake receives a Codec call from Campbell.	+Snake recebe uma ligacao de Campbell.	-6	True	6.8
743	shift_jis	55	46	0x68902	6Snake resists Ocelot's torture until the very end and	6Snake resiste a tortura de Ocelot ate o fim e	-9	False	-16.4
744	shift_jis	47	41	0x6893a	.then escapes from the cell. However he had no	.entao escapa da cela.Porem ele nao tinha	-6	False	-12.8
745	shift_jis	51	54	0x6896a	2idea where the other prisoner Meryl was. To enter	2ideia onde a prisioneira Meryl estava.P/ entrar	-3	True	5.9
746	shift_jis	47	44	0x6899e	.the underground maintenance base by detouring	.na base de manutencao subterranea desviando	-3	False	-6.4
747	shift_jis	48	38	0x689ce	/over the blocking glacier, Snake heads for the	/pela geleira q bloqueia Snake vai p/	-10	False	-20.8
748	shift_jis	50	41	0x689ff	1communications tower and gets to the underground	1torre de comunicacoes e chega a passagem	-9	False	-18.0
749	shift_jis	50	40	0x68a32	1passage. That was where Meryl had been sniped...	1subterranea.Foi la q Meryl foi alvejada...	-10	False	-20.0
750	shift_jis	53	65	0x68ab3	4Snake couldn't resist Ocelot's torture and couldn't	4Snake nao resistiu a tortura d Ocelot e n conseguiu	12	True	22.6
751	shift_jis	49	42	0x68ae9	0rescue Meryl...  After escaping from the cell,	0resgatar Meryl..Depois de escapar da cela,	-7	False	-14.3
752	shift_jis	47	37	0x68b1b	.Snake heads for the communications tower and	.Snake vai p/ torre de comunicacoes e	-10	False	-21.3
753	shift_jis	48	45	0x68b4b	/gets to the underground passage. He can enter	/chega a passagem subterranea.Ele pode entrar	-3	False	-6.2
754	shift_jis	51	32	0x68bac	2over the glacier.  That was where Meryl had been	2pela geleira.Foi la q Meryl foi	-19	False	-37.3
755	shift_jis	10	10	0x68be0	sniped...	alvejada.	0	False	0.0
756	shift_jis	52	46	0x68c1e	3The terrorists have already started preparing for	3Os terroristas ja comecaram a se preparar pro	-6	False	-11.5
757	shift_jis	45	41	0x68c53	,the launch of the new-type nuclear warhead.	,lancamento do novo tipo de ogiva nuclear.	-4	False	-8.9
758	shift_jis	50	44	0x68c81	1To stop the launch, one must use the detonation	1P/ parar o lancamento deve-se usar a chave	-6	False	-12.0
759	shift_jis	49	57	0x68cb4	0code emergency override key at the underground	0de anulacao do codigo de detonacao na base	-6	True	16.3
760	shift_jis	50	53	0x68ce6	1maintenance base in the north, or destroy Metal	1de manutencao ao norte ou destruir M. Gear	-7	True	6.0
761	shift_jis	54	51	0x68d19	5Gear itself. Infiltrating the communications tower,	5Gear em si.Se infiltrando na torre de comunicacoes,	-3	False	-5.6
762	shift_jis	49	48	0x68d50	0Snake climbed to the tower roof to detour over	0Snake subiu ao telhado da torre p/desviar pela	-1	False	-2.0
763	shift_jis	51	52	0x68d82	2the glacier blocking the way. But as Snake tries	2geleira q bloqueia o caminho.Mas qnd Snake tenta	-1	True	2.0
764	shift_jis	53	57	0x68db6	4to cross the walkway, a sudden missile attack hits	4atravessar a passarela um ataque de missil atinge	-3	True	7.5
765	shift_jis	18	17	0x68dec	the huge antenna.	a antena gigante.	-1	False	-5.6
766	shift_jis	47	50	0x68e5a	.Liquid's Hind D attacked Snake who was trying	.Liquid no HindD atacou Snake q tava tentando	0	True	6.4
767	shift_jis	46	46	0x68e8a	-for the walkway of communications tower A in	-chegar na passarela da torre comunicacoes A	0	False	0.0
768	shift_jis	51	46	0x68eb9	2order to detour over the glacier blocking the way	2p/ desviar pela geleira q bloqueia o caminho	-5	False	-9.8
769	shift_jis	46	45	0x68eed	-to the underground maintenance base. Dodging	-p/ base de manutencao subterranea.Desviando	-1	False	-2.2
770	shift_jis	50	48	0x68f1c	1the Hind's insistent attacks and rappelling down	1do ataque insistente do Hind D e fazendo rapel	-2	False	-4.0
771	shift_jis	51	51	0x68f4f	2the wall of communications tower A, Snake obtains	2na parede da torre de comunicacoes A Snake obtem	0	False	0.0
772	shift_jis	53	49	0x68f83	4the Stinger missile. To end the battle, Snake heads	4o missil Stinger.P/ terminar a batalha Snake vai	-4	False	-7.5
773	shift_jis	54	50	0x68fb9	4for the roof of communications tower B. On the way,	4pro telhado da torre de comunicacoes B.No caminho,	-4	False	-7.4
774	shift_jis	54	57	0x68fef	3he notices a strange existence awaiting him. Snake	3ele nota uma existencia esperando por ele.Snake	-6	True	5.6
775	shift_jis	46	36	0x69024	-holds his Socom and jumps around the corner.	-segura sua Socom e pula na esquina.	-10	False	-21.7
776	latin-1	44	24	0x6907d	@d``ItItPedPd`%PlKPrQPi:	@d``ItItPedPd`%PlKPrQPi:	-20	False	-45.5
777	shift_jis	43	43	0x690ad	*Snake was attacked by Liquid's Hind D at	*Snake foi atacado pelo Hind D na	0	False	0.0
778	shift_jis	47	43	0x690d9	.communications tower A but rappelled down the	.torre de comunicacoes A mas fez rapel pela	-4	False	-8.5
779	shift_jis	52	43	0x69109	2wall and obtained the Stinger, a weapon effective	2parede e obteve o Stinger uma arma efetiva	-9	False	-17.3
780	shift_jis	50	51	0x6913d	1against the Hind. Snake meets Otacon on his way	1contra o Hind.Snake encontra Otacon no caminho	-3	True	2.0
781	shift_jis	49	46	0x69170	0to use the elevator. Snake gets to the roof of	0p/ usar o elevador.Snake chega ao telhado da	-3	False	-6.1
782	shift_jis	51	50	0x691a2	2communications tower B to finish the battle with	2torre de comunicacoes-B p/terminar a batalha com	-1	False	-2.0
783	shift_jis	9	7	0x691d6	Liquid.	Liquid.	-2	False	-22.2
784	shift_jis	54	54	0x6922e	2Snake faces Liquid's Hind D on the roof of commu-	2Snake enfrenta o Hind D no telhado da torre-	0	False	0.0
785	shift_jis	57	50	0x69262	3nications tower B. The 12.7mm Vulcan cannon shoots	3de comunicacoes B.O canhao Vulcan de 12.7mm atira	-7	False	-12.3
786	shift_jis	50	44	0x69297	1at Snake. Snake dodges the firing and shoots his	1no Snake.Snake desvia dos tiros e atira seu	-6	False	-12.0
787	shift_jis	53	45	0x692ca	4Stinger at the Hind. Snake fights this tough battle	4Stinger no Hind.Snake luta esta batalha dura	-8	False	-15.1
788	shift_jis	51	56	0x69300	2against Russia's heavy battle helicopter and gets	2contra o HinD da Russia e fica	-20	True	9.8
789	shift_jis	50	55	0x69334	1injured. But when one of many successful Stinger	1ferido.Mas quando um dos Stingers bem sucedidos	-2	True	10.0
790	shift_jis	53	44	0x69367	4shots makes a hit, the massive Hind starts falling.	4faz um acerto o Hind D massive comeca a cair.	-9	False	-17.0
791	shift_jis	45	51	0x693fe	,Snake fought Liquid's Hind D on the roof of	,Snake lutou contra o Hind D de Liquid na	-5	True	13.3
792	shift_jis	48	48	0x6942c	/communications tower B and successfully shoots	/torre d comunicacoes B e o derruba com sucesso	0	False	0.0
793	shift_jis	48	31	0x6945d	/it down. Taking a ride down on the elevator of	/.Descendo no elevador da torre	-17	False	-35.4
794	shift_jis	43	33	0x6948e	*communications tower B, Snake gets to the	*de comunicacoes B Snake chega ao	-10	False	-23.3
795	shift_jis	49	48	0x694ba	0snowfield north of tower B. Snake heads for the	0campo de neve ao norte da torre B.Snake vai p/	-1	False	-2.0
796	shift_jis	46	42	0x694ec	-entrance of the underground maintenance base	-entrada da base de manutencao subterranea	-4	False	-8.7
797	shift_jis	49	55	0x6951b	0north of this snowfield. He then gets sniped by	0ao norte deste campo de neve.Ele Ã© alvejado por	-1	True	12.2
798	shift_jis	48	46	0x6954d	/someone and cannot advance. That is when Snake	/alguem e nao consegue avancar.Eh quando Snake	-2	False	-4.2
799	shift_jis	32	38	0x6957e	gets a Codec call from Otacon.	recebe uma ligacao do Otacon.	-3	True	18.8
800	shift_jis	44	40	0x695e9	+Snake stands in the snowfield north of the	+Snake fica no campo de neve ao norte da	-4	False	-9.1
801	shift_jis	50	47	0x69616	1communications tower. There awaited Sniper Wolf.	1torre de comunicacoes.La esperava Sniper Wolf.	-3	False	-6.0
802	shift_jis	45	38	0x69649	,Snake accepts the challenge of Sniper Wolf.	,Snake aceita o desafio de Sniper Wolf.	-7	False	-15.6
803	shift_jis	53	57	0x69677	4The victor of the tough but quiet sniping battle in	4O vencedor da batalha de precisao silenciosa no	-5	True	7.5
804	shift_jis	50	50	0x696ad	1the snowfield was again Snake. Convinced that he	1campo de neve foi novamente Snake.Convencido deq	0	False	0.0
805	shift_jis	51	50	0x696e0	2won, Snake heads north to infiltrate Metal Gear's	2venceu Snake vai a norte p/ se infiltrar na base	-1	False	-2.0
806	shift_jis	45	52	0x69714	,underground maintenance base. He then spots	,de manutencao do Metal Gear.Ele entao ve	-5	True	15.6
807	shift_jis	51	39	0x69742	2Wolf who has fallen onto the snow and runs toward	2Wolf q caiu na neve e corre em direcao a	-12	False	-23.5
808	shift_jis	6	6	0x69776	her.	ela.	0	False	0.0
809	shift_jis	50	49	0x697ed	1Snake again defeats Sniper Wolf who awaited him	1Snake derrota Sniper Wolf q o esperava	-1	False	-2.0
810	shift_jis	54	52	0x69820	5in the snowfield north of the communications tower.	5no campo de neve ao norte da torre de comunicacoes.	-2	False	-3.7
811	shift_jis	50	46	0x69857	1After watching her die along with Otacon, Snake	1Depois de ve-la morrer junto com Otacon Snake	-4	False	-8.0
812	shift_jis	48	39	0x6988a	/successfully goes through the entrance of the	/passa com sucesso pela entrada da base	-9	False	-18.8
813	shift_jis	48	39	0x698bb	/underground maintenance base. Snake takes the	/de manutencao subterranea.Snake pega o	-9	False	-18.8
814	shift_jis	50	46	0x698ec	1cargo elevator and heads for the lower level of	1elevador de carga e vai pro nivel inferior da	-4	False	-8.0
815	shift_jis	45	45	0x6991f	,Metal Gear's underground maintenance base.	,base de manutencao subterranea do M. Gear.	0	False	0.0
816	shift_jis	47	56	0x6994d	.He then gets a Codec call from Master Miller.	.Ele entao recebe uma ligacao de Miller.	0	True	19.1
817	shift_jis	53	57	0x699dd	4Master Miller tells Snake, who was taking the cargo	4Miller conta ao Snake q estava pegando o elevador	-3	True	7.5
818	shift_jis	50	45	0x69a13	1elevator to the lower level, that Naomi could be	1de carga pro nivel inferior q Naomi pode ser	-5	False	-10.0
819	shift_jis	46	40	0x69a46	-a spy. Snake does not believe what he hears.	-uma espia.Snake nao acredita no q ouve.	-6	False	-13.0
820	shift_jis	47	38	0x69a75	.All he can do now is head for the underground	.Tudo q pode fazer agora eh ir p/ base	-9	False	-19.1
821	shift_jis	49	56	0x69aa5	0maintenance base to stop the launch of the new-	0de manutencao p/ parar o lancamento do novo-	-5	True	14.3
822	shift_jis	48	43	0x69ad7	/type nuclear warhead. Snake reaches the bottom	/tipo de ogiva nuclear.Snake chega ao fundo	-5	False	-10.4
823	shift_jis	44	39	0x69b08	+and infiltrates the underground warehouse.	+e se infiltra no deposito subterraneo.	-5	False	-11.4
824	shift_jis	48	45	0x69b35	/The underground maintenance base is within his	/A base de manutencao subterranea ta ao alcance	-5	False	-6.2
825	shift_jis	8	8	0x69b66	reach.	dele.	0	False	0.0
826	shift_jis	44	38	0x69bb9	+The deadly battle between Snake and Vulcan	+A batalha mortal entre Snake e Vulcan	-6	False	-13.6
827	shift_jis	45	38	0x69be6	,Raven begins. Snake hides himself among the	,Raven comeca.Snake se esconde entre os	-7	False	-15.6
828	shift_jis	52	47	0x69c14	3containers piled up in the warehouse. Raven starts	3containers empilhados no deposito.Raven comeca	-5	False	-9.6
829	shift_jis	50	53	0x69c49	1shooting overwhelmingly with his M61 20mm cannon	1a atirar com seu canhao M61 de 20mm	-14	True	6.0
830	shift_jis	51	39	0x69c7c	2and destroys the containers. However, it was once	2e destroi os containers.Porem foi mais	-12	False	-23.5
831	shift_jis	53	54	0x69cb0	4again Snake who won this battle in this underground	4uma vez Snake q venceu esta batalha neste deposito	-2	True	1.9
832	shift_jis	45	48	0x69ce6	,warehouse at a temperature below 30 degrees	,subterraneo a uma temperatura abaixo de 30C	-2	True	6.7
833	shift_jis	52	42	0x69d14	3Celsius. The defeated Raven braces himself against	3Celsius.O Raven derrotado se apoia contra	-10	False	-19.2
834	shift_jis	49	48	0x69d49	0the wall to support his strength-depleted body.	0a parede p/ apoiar seu corpo esgotado de forca.	-1	False	-2.0
835	shift_jis	44	42	0x69dd8	+Right before his death, the defeated Raven	+Logo antes de sua morte o Raven derrotado	-2	False	-4.5
836	shift_jis	52	49	0x69e05	3revealed that the DARPA Chief who died in front of	3revelou q o Chefe da DARPA q morreu na frente do	-3	False	-5.8
837	shift_jis	44	46	0x69e3a	+Snake was actually FOX-HOUND member Decoy	+Snake era o membro FOX-HOUND Decoy	-9	True	4.5
838	shift_jis	53	51	0x69e67	4Octopus in disguise. Master Miller also tells Snake	4Octopus disfarado.Master Miller tbm conta ao Snake	-2	False	-3.8
839	shift_jis	51	50	0x69e9d	2that Naomi is using a false identity. Filled will	2q Naomi ta usando uma identidade falsa.Cheio de	-3	False	-2.0
840	shift_jis	49	40	0x69ed1	0feelings of doubt, Snake heads for the command	0sentimentos de duvida Snake vai p/ sala	-9	False	-18.4
841	shift_jis	45	36	0x69f03	,room on the third floor of the underground	,de comando no terceiro andar da base	-9	False	-20.0
842	shift_jis	46	55	0x69f31	-maintenance base. He then gets a Codec call	-de manutencao.Ele entao recebe uma ligacao	-3	True	19.6
843	shift_jis	15	19	0x69f60	from Otacon.	do Otacon.	-5	True	26.7
844	shift_jis	51	49	0x69fcd	2Snake learns from Otacon's call that the new-type	2Snake aprende da ligacao do Otacon q o novo tipo	-2	False	-3.9
845	shift_jis	48	46	0x6a001	/of nuclear warhead equipped on Metal Gear is a	/de ogiva nuclear equipada no M. Gear eh um	-2	False	-4.2
846	shift_jis	54	56	0x6a032	5stealth ballistic missile utilizing a railgun. While	5missil stealth utilizando um railgun.Enquanto	-8	True	3.7
847	shift_jis	49	50	0x6a069	0suspecting Campbell for hiding this fact, Snake	0suspeita d Campbell por esconder isso, Snake	0	True	2.0
848	shift_jis	47	42	0x6a09b	.heads for the underground maintenance base to	.vai p/ base de manutencao subterranea p/	-5	False	-10.6
849	shift_jis	53	52	0x6a0cb	4stop the launch of this new-type of nuclear warhead	4parar o lancamento deste novo tipo de ogiva nuclear	-1	False	-1.9
850	shift_jis	39	38	0x6a101	&and finally gets to the command room.	&e finalmente chega a sala de comando.	-1	False	-2.6
851	latin-1	43	24	0x6a134	@`IuIuPeQPd`%Pl¨TPr¨ZPi]	@`IuIuPeQPd`%Pl¨TPr¨ZPi]	-19	False	-44.2
852	shift_jis	47	45	0x6a164	.Snake finally got to the command room on the	.Snake finalmente chegou a sala de comando no	-2	False	-4.3
853	shift_jis	51	50	0x6a194	2third floor of the underground maintenance base.	2andar-3 da base de manutencao subterranea.	-1	False	-2.0
854	shift_jis	50	39	0x6a1c8	1However, the detonation codes have already been	1Porem os codigos de detonacao ja foram	-11	False	-22.0
