id	encoding	offset	tamanho_bytes	texto	texto_traduzido	tamanho_bytes_traduzido	diferenca_bytes	tem_overflow	percentual_diferenca
2769	shift_jis	0x8cda47c	100	If you think about it nuclear reduction does not mean much without elimination as the ultimate goal.	Se vc pensar sobre isso reducao nuclear nao significa muito sem eliminacao como objetivo final.	95	-5	False	-5.0
2772	shift_jis	0x8cda5ec	47	Seems like you're pretty focused on that issue.	Parece q vc esta bem focado nessa questao.	42	-5	False	-10.6
2806	shift_jis	0x8f65274	94	If you hold down the Weapon Button you can train the laser sight on the enemy to help you aim.	Se vc segurar o Botao de Arma pode treinar a mira laser no inimigo pra te ajudar a mirar.	89	-5	False	-5.3
2859	shift_jis	0x938c950	84	Anti-personnel mines have killed over 20000 non-combatants in the past thirty years.	Minas anti-pessoal mataram mais de 20k nao-combatentes nos ultimos trinta anos.	79	-5	False	-6.0
2897	shift_jis	0x960da70	87	The outside is made of reinforced plastic and the inside is made from an acetate weave.	O exterior eh feito de plastico reforcado e o interior eh feito de tecido acetato.	82	-5	False	-5.7
2991	shift_jis	0x9c580f8	88	Try to watch for a faint disturbance in the air. That's where your stealth soldiers are.	Tente observar por uma leve perturbacao no ar. Eh onde seus soldados stealth estao.	83	-5	False	-5.7
3001	shift_jis	0x9cd6898	27	We've got to get a move on.	Nos temos q nos mexer.	22	-5	False	-18.5
3026	shift_jis	0x9da0868	20	What? What is it...?	O que? Oq eh..?	15	-5	False	-25.0
3038	shift_jis	0x9e890c0	102	You probably can't see them with your naked eyes but there are infrared beams coming out of that wall.	Vc provavelmente nao consegue ve-los a olho nu mas ha raios infravermelhos saindo daquela parede.	97	-5	False	-4.9
3048	shift_jis	0x9ee2218	31	Don't do anything stupid, okay?	Nao faca nada estupido ok?	26	-5	False	-16.1
3057	shift_jis	0x9f5c958	78	With grenades you should be able to attack the soldier on top of the tank too.	Com granadas vc deveria conseguir atacar o soldado no topo do tanque tbm.	73	-5	False	-6.4
3079	shift_jis	0xa0b70c8	58	Deepthroat? No I don't know anyone who calls himself that.	Deepthroat? Nao nao conheco ninguem q se chama assim.	53	-5	False	-8.6
3086	shift_jis	0xa101080	52	Meryl this pile of corpses...is this your handiwork?	Meryl essa pilha de cadaveres..eh trabalho seu?	47	-5	False	-9.6
3097	shift_jis	0xa150064	28	What took you so long Snake?	Pq demorou tanto Snake?	23	-5	False	-17.9
3137	shift_jis	0xa33c1d4	34	If they were guilty, it'd be okay?	Se fossem culpados, seria ok?	29	-5	False	-14.7
3171	shift_jis	0xa4a0094	111	Did you use the Ketchup? It took me a long time to find that. It's exactly the right color and consistency too.	Vc usou o Ketchup? Me levou muito tempo pra encontrar isso. Eh exatamente a cor e consistencia certas tbm.	106	-5	False	-4.5
3174	shift_jis	0xa4c48a8	22	Otacon, are you there?	Otacon, vc ta ai?	17	-5	False	-22.7
3188	shift_jis	0xa55a8c0	35	I can't believe it actually worked.	Nao acredito q funcionou mesmo	30	-5	False	-14.3
3228	shift_jis	0xa7381a8	28	Yeah...I guess you're right.	Eh.. acho q vc ta certo	23	-5	False	-17.9
3239	shift_jis	0xa7d2160	16	Well what is it?	Bem, oq eh?	11	-5	False	-31.2
3240	shift_jis	0xa7d2184	58	Hmm...well ya see...I...I'll ask you when I see you...bye.	Hmm..bem vc ve..eu..te pergunto quando te vir..tchau.	53	-5	False	-8.6
3304	shift_jis	0xab5aab4	39	Okay. Good luck Snake. You can do it...	Ok. Boa sorte Snake. Vc consegue..	34	-5	False	-12.8
3349	shift_jis	0xae8c0fc	90	You need to get your strength back so you can escape when the opportunity presents itself.	Vc precisa recuperar sua forca pra poder escapar quando a oportunidade se apresentar.	85	-5	False	-5.6
3352	shift_jis	0xaeba0bc	112	Don't say it Snake. You still have a mission to accomplish. That's all you should be concentrating on right now.	Nao diga isso Snake. Vc ainda tem uma missao pra cumprir. Eh tudo em q deveria estar se concentrando agora.	107	-5	False	-4.5
3356	shift_jis	0xaf04094	139	Now that you've got your stuff back you should take a good look through it. If you're slow equipping an item in battle it could mean death.	Agora q vc recuperou suas coisas deveria dar uma boa olhada nelas. Se vc for lento equipando um item na batalha pode significar morte.	134	-5	False	-3.6
3358	shift_jis	0xaf1d910	42	Yeah. That was quite a surprise all right.	Eh. Essa foi uma bela surpresa mesmo.	37	-5	False	-11.9
3360	shift_jis	0xaf1d9e4	26	You're almost out of time.	Vc ta quase sem tempo	21	-5	False	-19.2
3384	shift_jis	0xb0fa964	122	You'll freeze your stomach and your body temperature will drop. Always melt the snow and then boil it before you drink it.	Vc vai congelar seu estomago e sua temperatura corporal vai cair. Sempre derreta a neve e entao ferva antes de beber.	117	-5	False	-4.1
3438	shift_jis	0xb5170a0	123	Sometimes even though you know it's a losing battle you just have to fight or be damned. A narrow chance is still a chance.	As vezes mesmo sabendo q eh uma batalha perdida vc so tem q lutar ou se danar. Uma chance pequena ainda eh uma chance.	118	-5	False	-4.1
32	latin-1	0x3fa4	52	Heavily armed soldiers occupied|Shadow Moses Island,	Soldados armados ocuparam|a Ilha Shadow Moses,	46	-6	False	-11.5
135	latin-1	0x407100	36	So, what exactly are they|demanding?	Entao, oq|eles estao exigindo?	30	-6	False	-16.7
1849	shift_jis	0x55c9280	64	use the detonation code release keys that Meryl's holding, or...	usar as chaves de anulacao de detonacao q a Meryl tem, ou.	58	-6	False	-9.4
2030	shift_jis	0x5eb33b0	85	such as autonomic ataxia or as pre-anesthetics to relax patients before an operation.	como ataxia ou como pre-anestesicos pra relaxar pacientes antes de uma operacao	79	-6	False	-7.1
2825	shift_jis	0x9115904	140	That is a Mine Detector. It works by searching for metal objects. It will even find Claymores that are hidden with optic stealth technology.	Esse eh um Detector de Minas. Funciona procurando objetos metalicos. Vai encontrar Claymores q estao escondidas com tecnologia stealth	134	-6	False	-4.3
2829	shift_jis	0x915928c	126	A cardboard box usually consists of a thin pasteboard with a corrugated paper center. They are usually made of recycled paper.	Uma caixa de papelao consiste de um papelao fino com centro de papel corrugado. Sao geralmente feitas de papel reciclado	120	-6	False	-4.8
2862	shift_jis	0x938caac	68	It requires more time and manpower than anyone is willing to invest.	Requer mais tempo e mao de obra doq estao dispostos a investir	62	-6	False	-8.8
331	latin-1	0x9e9a6c	51	Psycho Mantis, with his|powerful psychic abilities.	Psycho Mantis, com suas|habilidades psiquicas	45	-6	False	-11.8
371	latin-1	0xaadf58	47	That's why we really need|you for this mission.	Por isso precisamos|de vc pra essa missao	41	-6	False	-12.8
502	latin-1	0xe8dd44	65	A class of drugs which will help|improve your mental functioning.	Uma drogas q vai ajudar|a melhorar seu funcionamento mental	59	-6	False	-9.2
1197	shift_jis	0x32b1a0c	27	Why don't you just give up?	Pq  nao desiste logo?	21	-6	False	-22.2
1231	shift_jis	0x33c7864	22	Why don't you give up?	Pq  nao desiste?	16	-6	False	-27.3
1958	shift_jis	0x5b8c870	62	You didn't find Meryl? Why don't you take another look around?	Nao encontrou a Meryl? Pq  nao da outra olhada ao redor?	56	-6	False	-9.7
3075	shift_jis	0xa0658dc	103	That's an air cleaner for blowing tiny particles of dust off people's bodies before they enter the lab.	Esse eh um purificador de ar pra soprar particulas de poeira das pessoas antes de entrarem no lab	97	-6	False	-5.8
2890	shift_jis	0x9589204	76	you should be okay for a short time. But what you really need is a Gas Mask.	vc deve resistir por pouco tempo. Mas vc precisa de uma Mascara de Gas	70	-6	False	-7.9
2032	shift_jis	0x5eb34b4	108	An adult should take no more than one to four doses per day, with each dose being .25 to .5 milligrams each.	Um adulto nao deveria tomar mais q uma a 4 doses por dia, com cada dose sendo .25 a .5 miligramas cada	102	-6	False	-5.6
1343	shift_jis	0x372ae68	83	I'm afraid so. It looks like they've got both codes and are nearly ready to launch.	Receio que sim. Parece que tem os 2 codigos e estao quase prontos pra lancar.	77	-6	False	-7.2
1923	shift_jis	0x59c72bc	50	There are currently only six members of FOX-HOUND.	Atualmente ha apenas 6 membros da FOX-HOUND.	44	-6	False	-12.0
2996	shift_jis	0x9cba87c	14	What is it...?	Oq eh..?	8	-6	False	-42.9
45	latin-1	0x158590	48	Now you understand how|serious the situation is.	Agora vc entende como|a situacao eh seria.	42	-6	False	-12.5
188	latin-1	0x52dc38	38	from just a single strand|of his hair.	de apenas um fio|do cabelo dele.	32	-6	False	-15.8
190	latin-1	0x52dc98	60	And then, you're gonna transplant|those genes into soldiers?	E entao, vcs vao transplantar|esses genes em soldados?	54	-6	False	-10.0
258	latin-1	0x7a4a34	47	I wouldn't expect anything|less from FOX-HOUND.	Eu nao esperaria nada|menos da FOX-HOUND.	41	-6	False	-12.8
272	latin-1	0x7f3364	40	Looks like a pretty|international group.	Parece um grupo bem|internacional.	34	-6	False	-15.0
275	shift_jis	0x7f33d8	18	and it gets worse.	e fica pior.	12	-6	False	-33.3
318	latin-1	0x90af0c	57	And besides that, they're all|geniuses with IQs over 180.	E alem disso, todos sao|genios com QI acima de 180.	51	-6	False	-10.5
358	latin-1	0xaadc94	59	and after that there was no|trace of him for several years.	e depois disso nao houve|rastro dele por varios anos.	53	-6	False	-10.2
456	latin-1	0xd9c3e4	57	I've thought of us as friends|since the fall of Zanzibar.	Penso em nos como amigos|desde a queda de Zanzibar.	51	-6	False	-10.5
458	shift_jis	0xd9c458	30	I don't have too many friends.	nao tenho muitos amigos.	24	-6	False	-20.0
478	shift_jis	0xd9c77c	15	I understand...	Entendo..	9	-6	False	-40.0
494	shift_jis	0xe8dbc8	25	Not just one kind either.	Nao apenas um tipo.	19	-6	False	-24.0
495	shift_jis	0xe8dbf4	25	There are different types	Ha tipos diferentes	19	-6	False	-24.0
522	shift_jis	0xf92a28	28	What's the situation, Snake?	Qual a situacao Snake?	22	-6	False	-21.4
536	shift_jis	0x1011088	38	I'm in front of the disposal facility.	Estou frente instalacao descarte	32	-6	False	-15.8
538	shift_jis	0x101a098	35	Age hasn't slowed you down one bit.	Vc nao perdeu ritmo com idade	29	-6	False	-17.1
553	shift_jis	0x103cc74	57	The terrorist's radar should have already picked them up.	O radar dos terroristas ja deve ter detectado eles.	51	-6	False	-10.5
554	shift_jis	0x10a1070	55	Thanks to the VR training I did on board the Discovery.	Gracas ao treino VR que fiz a bordo do Discovery.	49	-6	False	-10.9
602	shift_jis	0x11e6e6c	40	I'm also in charge of your mission data.	tbm estou encarregada dados missao	34	-6	False	-15.0
614	shift_jis	0x11e71b0	20	How did you do that?	Como fez isso?	14	-6	False	-30.0
654	shift_jis	0x1559b58	76	Campbell told me about the situation here. I thought I might be of some use.	Campbell me contou sobre a situacao aqui. Pensei que poderia ser util.	70	-6	False	-7.9
665	shift_jis	0x15fe9f4	17	I...I don't know.	Eu..nao sei	11	-6	False	-35.3
734	shift_jis	0x18d8fcc	17	...Is that right?	..Eh mesmo?	11	-6	False	-35.3
740	shift_jis	0x1ae79e0	26	......No...it's not him...	...Nao..nao eh ele..	20	-6	False	-23.1
741	shift_jis	0x1ae7a0c	25	Just exactly who are you?	Afinal, quem eh vc?	19	-6	False	-24.0
996	shift_jis	0x27d98f0	16	That's a relief.	Que alivio	10	-6	False	-37.5
1002	shift_jis	0x27d99c8	27	Damn...they've spotted me!!	Droga..me avistaram!!	21	-6	False	-22.2
1033	latin-1	0x29358bc	54	The type that always kicks his|tires before he leaves.	Do tipo que sempre checa os|pneus antes de sair.	48	-6	False	-11.1
1067	latin-1	0x2ac8960	46	Put it down as flat as you can...|that's good.	Coloque bem reto como puder..|muito bom.	40	-6	False	-13.0
1088	shift_jis	0x2b9d9c0	29	Thanks, Snake. I owe you one.	Obg, Snake. Te devo uma	23	-6	False	-20.7
1092	shift_jis	0x2b9dab4	20	For Campbell's sake?	Pelo Campbell?	14	-6	False	-30.0
1098	shift_jis	0x2b9dc50	33	It's okay, Colonel...she's right.	Tudo bem, Cel..ela ta certa	27	-6	False	-18.2
1106	shift_jis	0x2cfc19c	15	Leave it to me.	Deixe cmg	9	-6	False	-40.0
1147	shift_jis	0x30c02ec	13	I understand.	Entendo	7	-6	False	-46.2
1172	shift_jis	0x31a21d8	20	The brother of light	O irmao da luz	14	-6	False	-30.0
1181	latin-1	0x32229d8	42	They're all hypocrites,|every one of them.	Sao todos hipocritas,|cada um deles.	36	-6	False	-14.3
1190	shift_jis	0x3272998	34	There are no continues, my friend.	Nao ha continues, meu amigo.	28	-6	False	-17.6
1204	shift_jis	0x32e731c	26	You're a tough guy, Snake.	Vc eh durrao, Snake.	20	-6	False	-23.1
1217	shift_jis	0x3353064	15	Had enough yet?	Ja chega?	9	-6	False	-40.0
1261	latin-1	0x34a2a3c	36	The world today has become|too soft.	O mundo hoje ficou|muito mole.	30	-6	False	-16.7
1304	shift_jis	0x35f45f0	85	These are sensitive times. Even sub- critical nuclear tests are causing quite a stir.	Sao tempos sensiveis. Ate testes nucleares subcriticos estao causando alvoroco.	79	-6	False	-7.1
1351	shift_jis	0x372b0ac	43	We've got no choice. Forget about the keys.	Nao temos escolha. Esqueca as chaves.	37	-6	False	-14.0
1392	shift_jis	0x3903c3c	23	tell me about yourself.	me fale sobre vc.	17	-6	False	-26.1
1432	shift_jis	0x3c4f430	24	No, there was another...	Nao, havia outro..	18	-6	False	-25.0
1435	shift_jis	0x3c4f4c8	68	and the only member of FOX-HOUND ever to receive the codename 'Fox'.	e o unico membro da FOX-HOUND que ja recebeu o codinome 'Fox'.	62	-6	False	-8.8
1443	shift_jis	0x3ce9be0	39	And you still call yourself 'friends'!?	E vc ainda se chama de 'amigos'!?	33	-6	False	-15.4
1463	shift_jis	0x3cea044	13	I don't know.	Nao sei	7	-6	False	-46.2
1467	shift_jis	0x3de11d0	66	...I never knew who my parents were or even what they looked like.	..nunca soube quem eram meus pais ou nem como eles pareciam.	60	-6	False	-9.1
1476	shift_jis	0x3de1478	22	So what about my fate?	E o meu destino?	16	-6	False	-27.3
1481	shift_jis	0x3de155c	41	You're a scientist, not a fortune-teller.	Vc eh uma cientista, nao cartomante	35	-6	False	-14.6
1515	shift_jis	0x40458cc	18	...see ya later...	..ate mais..	12	-6	False	-33.3
1528	shift_jis	0x408d0c0	28	You'll find out soon enough.	Vc descobrira em breve	22	-6	False	-21.4
1538	shift_jis	0x40cf914	29	I wasn't able to protect her.	Nao consegui protege-la	23	-6	False	-20.7
1540	shift_jis	0x40ee8bc	40	You did what you could, now let it rest.	Fez oq pode, agora deixe descansar	34	-6	False	-15.0
1556	shift_jis	0x411dd28	63	Snake, you can have regrets if you want to...it's only natural.	Snake, vc pode ter arrependimentos se quiser..eh natural.	57	-6	False	-9.5
1614	shift_jis	0x446ec9c	22	I'm going underground.	Vou p/ o subsolo	16	-6	False	-27.3
1642	shift_jis	0x4705470	25	No. There were only five.	Nao. Havia apenas 5	19	-6	False	-24.0
1643	shift_jis	0x470549c	42	So...this isn't stealth camouflage then...	Isso n eh camuflagem furtiva entao..	36	-6	False	-14.3
1681	shift_jis	0x4af60b0	93	Listen up, Snake. In unarmed combat, your basic weapon is the punch. Press the Action Button.	Escute, Snake. No combate desarmado, sua arma basica eh o soco. Aperte o Botao de Acao.	87	-6	False	-6.5
1682	shift_jis	0x4af6120	69	If you press it repeatedly, you can take your enemy out with a combo.	Se apertar repetidamente, pode derrubar o inimigo com um combo.	63	-6	False	-8.7
1713	shift_jis	0x4d31978	43	You're good at tricking people, aren't you?	Vc eh bom em enganar pessoas, nao eh?	37	-6	False	-14.0
1715	shift_jis	0x4d58a5c	86	If you're spotted, all the enemies will come to attack you at once. That's Alert Mode.	Se for visto, todos os inimigos virao atacar vc de uma vez. Isso eh Modo Alerta.	80	-6	False	-7.0
1739	shift_jis	0x4ee5870	63	Snake, there's an elevator there you can take up to the ground.	Snake, ha um elevador ali que vc pode pegar ate o terreo.	57	-6	False	-9.5
1780	shift_jis	0x51c407c	73	Be careful. The elevator won't work in either Alert Mode or Evasion Mode.	Cuidado. O elevador nao funciona no Modo Alerta nem no Modo Evasao.	67	-6	False	-8.2
1804	shift_jis	0x5338894	134	Anyway, hurry up and get to the 2nd floor basement! You've got to save the ArmsTech president before the terrorists find out his code.	Enfim, se apresse e va pro subsolo-2! Vc tem que salvar o presidente da ArmsTech antes dos terroristas descobrirem o codigo dele	128	-6	False	-4.5
1814	shift_jis	0x53d0094	87	President Baker should be somewhere to the south of where you blasted through the wall.	O Presidente Baker deve estar em algum lugar ao sul de onde vc explodiu a parede.	81	-6	False	-6.9
1819	shift_jis	0x540ba3c	47	Revolver Ocelot is a former member of Spetsnaz.	Revolver Ocelot eh ex-membro da Spetsnaz.	41	-6	False	-12.8
1838	shift_jis	0x5556878	83	You should be able to see where the trap doors are if you use your Thermal Goggles.	Vc deveria conseguir ver onde estao os alcapoes se usar seus Oculos Termicos.	77	-6	False	-7.2
1841	shift_jis	0x55641cc	90	Didn't you know that cigarettes contain benzopyrene, a chemical that leads to lung cancer?	Vc nao sabia que cigarros contem benzopireno, um quimico que causa cancer de pulmao?	84	-6	False	-6.7
1869	shift_jis	0x56e2a08	133	I know. We were monitoring the call. Mei Ling knows everything about the communications system, so let me have her explain it to you.	Eu sei. Estavamos monitorando a ligacao. A Mei Ling sabe tudo sobre o sistema de comunicacoes, entao deixe ela explicar pra vc.	127	-6	False	-4.5
2054	shift_jis	0x6030864	22	Have you gone insane!?	Vc enlouqueceu!?	16	-6	False	-27.3
2065	shift_jis	0x6095174	31	Why don't you try disappearing?	Pq nao tenta desaparecer?	25	-6	False	-19.4
2073	shift_jis	0x60fe1ac	53	I saw the silhouette of someone in stealth cammies...	Vi a silhueta de alguem em camuflagem furtiva..	47	-6	False	-11.3
2075	shift_jis	0x60fe230	32	No, I don't think it was Otacon.	Nao, nao acho q era Otacon	26	-6	False	-18.8
2077	shift_jis	0x60fe2ac	29	Yeah, I do. I think it was...	Sim, acho. Acho q era..	23	-6	False	-20.7
2096	shift_jis	0x61d8b48	35	I guess I got it from that soldier.	Acho q peguei daquele soldado	29	-6	False	-17.1
2112	shift_jis	0x62f7874	66	Snake, you'll have to use the walkway on the roof. Climb up there!	Snake, vc tera que usar a passarela no telhado. Suba ate la!	60	-6	False	-9.1
2119	shift_jis	0x633c158	40	You can take that to the other side too.	Pode usar essa p/ o outro lado tbm	34	-6	False	-15.0
2132	shift_jis	0x63d8934	42	You're an expert at rappelling aren't you?	Vc eh especialista em rapel, nao eh?	36	-6	False	-14.3
2146	shift_jis	0x64b7078	73	Snake, why don't you try the door that leads from the walkway to Tower A?	Snake, por que nao tenta a porta que leva da passarela pra Torre A?	67	-6	False	-8.2
2171	shift_jis	0x65f5890	119	You can see the Hind on your radar screen. Even if you lose visual contact, you can always check his position by radar.	Vc pode ver o Hind na tela do radar. Mesmo se perder contato visual, sempre pode checar a posicao dele por radar.	113	-6	False	-5.0
2199	shift_jis	0x66efbf0	47	Stay close to the walls and you won't get lost.	Fique perto das paredes e nao se perdera.	41	-6	False	-12.8
2204	shift_jis	0x67781b4	115	Impossible. As soon as he jumped out of the pilot's seat, he'd be sliced up faster than an onion on an infomercial.	Impossivel. Assim que pulasse do assento do piloto, seria fatiado mais rapido que uma cebola num infomercial.	109	-6	False	-5.2
2251	shift_jis	0x6963068	25	Come back alive, Snake...	Volte vivo, Snake..	19	-6	False	-24.0
2261	shift_jis	0x69d389c	146	Snake, you can't use your radar in that area. There's some kind of electronic jamming coming from there...I wonder what it is. Anyway, be careful.	Snake, vc nao pode usar seu radar naquela area. Ha algum tipo de interferencia eletronica vindo de la..me pergunto o que eh. Enfim, cuidado.	140	-6	False	-4.1
2264	shift_jis	0x6a0f940	70	Mei Ling, how can someone outside of this operation cut into my Codec?	Mei Ling, como alguem fora desta operacao pode cortar meu Codec?	64	-6	False	-8.6
2269	shift_jis	0x6a61088	62	Snake, you can't use the radar because something's jamming it.	Snake, vc nao pode usar o radar pq algo esta bloqueando.	56	-6	False	-9.7
2323	shift_jis	0x6c743f0	78	But, Snake. You have a job to do. Pull yourself together for the world's sake.	Mas, Snake. Vc tem um trabalho a fazer. Se recomponha pelo bem do mundo.	72	-6	False	-7.7
2344	latin-1	0x6e1c0dc	77	Snake, have you ever heard the saying 'Friendly counsel cuts off many foes.'?	Snake, vc ja ouviu o ditado 'Conselho amigavel corta muitos inimigos.'?	71	-6	False	-7.8
2357	shift_jis	0x6f060f8	78	Make sure that you're not thinking of something else during the mission, okay?	Certifique-se de nao estar pensando em outra coisa durante a missao, ok?	72	-6	False	-7.7
2379	latin-1	0x70c78ac	76	Snake,'Come, what come may,Time and the hour runs through the roughest day'.	Snake,'Venha, o que vier,Tempo e a hora passam pelo dia mais dificil'.	70	-6	False	-7.9
2395	shift_jis	0x71f2a88	27	You're watching everything?	Vcs estao vendo tudo?	21	-6	False	-22.2
2422	shift_jis	0x73499e4	57	The truth is...I always wanted to become a fighter pilot.	A verdade eh..sempre quis me tornar piloto de caca.	51	-6	False	-10.5
2440	shift_jis	0x73bc598	23	You can say that again.	Pode repetir isso	17	-6	False	-26.1
2450	shift_jis	0x7447550	26	I don't know about that...	Nao sei sobre isso..	20	-6	False	-23.1
2464	shift_jis	0x758f884	101	If you don't format your Memory card, I can't save your mission. Don't you want to save your mission?	Se nao formatar seu cartao de Memoria, nao posso salvar sua missao. Nao quer salvar sua missao?	95	-6	False	-5.9
2489	shift_jis	0x7717d9c	62	...the threat of nuclear terrorism has increased tremendously.	..a ameaca de terrorismo nuclear aumentou tremendamente.	56	-6	False	-9.7
2551	shift_jis	0x7bef104	82	After the fall of the Soviet Union, the nuclear management program fell to pieces.	Depois da queda da Uniao Sovietica, o programa de gestao nuclear desmoronou.	76	-6	False	-7.3
2561	shift_jis	0x7c9e1fc	123	And with each new country that acquires nuclear capabilities, the need for maintaining that counterstrike threat increases.	E com cada novo pais que adquire capacidades nucleares, a necessidade de manter essa ameaca de contra-ataque aumenta.	117	-6	False	-4.9
2649	shift_jis	0x82e1cb8	123	But the political situation in Russia is tenuous at best and one small incident could bring the signing to a crashing halt.	Mas a situacao politica na Russia eh tenue na melhor das hipoteses e um pequeno incidente poderia parar a assinatura.	117	-6	False	-4.9
2703	shift_jis	0x8757c58	120	Not only could not the IAEA levy any penalties against violating nations but it became impossible to distinguish between	Nao so a AIEA nao conseguia aplicar penalidades contra nacoes violadoras mas se tornou impossivel distinguir entre	114	-6	False	-5.0
2715	shift_jis	0x8895204	108	Even though we now know there are big problems with that we still don't have an effective disposal solution.	Mesmo q agora sabemos q ha grandes problemas com isso ainda nao temos uma solucao efetiva de descarte.	102	-6	False	-5.6
2739	shift_jis	0x8a21520	110	The American government conducted research to discover whether exposure could lead to cancer or genetic damage	O governo americano conduziu pesquisa pra descobrir se exposicao poderia levar a cancer ou dano genetico	104	-6	False	-5.5
2742	shift_jis	0x8a21654	39	but the government will not admit it...	mas o governo nao admitira isso..	33	-6	False	-15.4
2747	shift_jis	0x8b2e104	87	There is a big difference between conventional weapons and weapons of mass destruction.	Ha uma grande diferenca entre armas convencionais e armas de destruicao em massa.	81	-6	False	-6.9
2763	shift_jis	0x8c4421c	80	The world has never seen the balance of power shift so quickly and dramatically.	O mundo nunca viu o equilibrio de poder mudar tao rapida e dramaticamente.	74	-6	False	-7.5
2773	shift_jis	0x8cda62c	85	...Victims of nuclear radiation are a sad thing to see...and I have seen a lot of it.	..Vitimas de radiacao nuclear sao uma coisa triste de ver..e eu vi muito disso.	79	-6	False	-7.1
2785	shift_jis	0x8e2c2c4	57	You're the nuclear specialist that the Colonel mentioned?	Vc eh a especialista nuclear q o Coronel mencionou?	51	-6	False	-10.5
2793	shift_jis	0x8e2c5b8	71	Unfortunately all I can do from here IS provide you with information...	Infelizmente tudo q posso fazer daqui eh te fornecer informacao..	65	-6	False	-8.5
2834	shift_jis	0x9159544	18	wood or something.	Tipo madeira	12	-6	False	-33.3
2841	shift_jis	0x9231234	59	Although it has 1.4 times the destructive power of dynamite	Embora tenha 1.4 vezes o poder destrutivo da dinamite	53	-6	False	-10.2
2856	shift_jis	0x936e064	19	That area is mined?	Tem minas la?	13	-6	False	-31.6
2861	shift_jis	0x938ca48	78	It is easy to plant the mines you see but removing them is a different matter.	Eh facil plantar as minas vc ve mas remove-las eh uma questao diferente.	72	-6	False	-7.7
2913	latin-1	0x97149ec	80	"It could be the stress of battle. ...I have a friend who had ""Chechan Syndrome""."	"Pode ser o stress da batalha. ..Tenho um amigo q teve ""Sindrome Chechena""."	74	-6	False	-7.5
3039	shift_jis	0x9e89138	96	Touch any one of them and the doors will seal off and the place will be flooded with poison gas.	Toque em qualquer um deles e as portas vao selar e o lugar sera inundado com gas venenoso.	90	-6	False	-6.2
3053	shift_jis	0x9f30084	108	The place is mined? Well if you use a Mine Detector you'll be able to see the mines displayed on your radar.	O lugar tem minas? Bem se vc usar um Detector de Minas conseguira ver as minas mostradas no seu radar.	102	-6	False	-5.6
3101	shift_jis	0xa17c068	24	Get out of here Snake...	Saia daqui Snake..	18	-6	False	-25.0
3103	shift_jis	0xa19b860	30	You still haven't found Meryl?	Ainda nao achou a Meryl?	24	-6	False	-20.0
3112	shift_jis	0xa20e11c	29	There's only one exit, right?	So ha uma saida, certo?	23	-6	False	-20.7
3130	shift_jis	0xa2ee94c	30	Are you feeling sorry for him?	Esta sentindo pena dele?	24	-6	False	-20.0
3135	shift_jis	0xa33c144	65	What are you talking about. If I don't kill them they'll kill me.	Do q vc esta falando. Se eu nao mata-los eles vao me matar.	59	-6	False	-9.2
3138	shift_jis	0xa33c208	38	...But you...you keep dogs, don't you?	..Mas vc.. vc tem caes, nao tem?	32	-6	False	-15.8
3143	shift_jis	0xa3849a4	15	A sniper rifle?	Um rifle?	9	-6	False	-40.0
3162	shift_jis	0xa42b20c	52	I've been captured. I'm locked up here in this cell.	Fui capturado. Estou trancado aqui nesta cela.	46	-6	False	-11.5
3177	shift_jis	0xa4e3870	59	The door is open right? You've got to get out of there now!	A porta esta aberta certo? Vc tem q sair de la agora!	53	-6	False	-10.2
3214	shift_jis	0xa6bf0c0	27	Otacon, I'm up on the roof.	Otacon, estou no teto	21	-6	False	-22.2
3218	shift_jis	0xa6e5068	38	That walkway will take you to Tower B.	Essa passarela te leva a Torre B	32	-6	False	-15.8
3222	shift_jis	0xa71209c	110	There are Stinger missiles in Communication Tower B. I'm pretty sure they're near the entrance to the walkway.	Ha misseis Stinger na Torre de Comunicacao B. Tenho quase certeza q estao perto da entrada da passarela.	104	-6	False	-5.5
3264	shift_jis	0xa93b878	82	The entrance to the underground maintenance base is in the north of the Snowfield.	A entrada pra base de manutencao subterranea fica no norte do Campo de Neve.	76	-6	False	-7.3
3312	shift_jis	0xabe1264	124	Those kind of wounds take a long time to heal. Sometimes they never do. I think that's part of the reason he likes that gun.	Esse tipo de ferimento demora muito pra curar. As vezes nunca cura. Acho q eh parte da razao q ele gosta daquela arma.	118	-6	False	-4.8
3337	shift_jis	0xad96b2c	33	Oh that's right. You're a musher.	Ah eh mesmo. vc eh musheiro	27	-6	False	-18.2
3355	shift_jis	0xaeec890	117	Snake what happened to your items? You're not going to try to finish this mission barehanded are you? Get your items.	Snake oq aconteceu com seus itens? Vc nao vai tentar terminar esta missao de maos vazias vai? Pegue seus itens.	111	-6	False	-5.1
3367	shift_jis	0xafbe170	55	Master you and I...we're nothing more than dogs are we?	Mestre vc e eu..nao somos nada mais q caes somos?	49	-6	False	-10.9
3408	shift_jis	0xb2b70a0	49	Military C-rations place an emphasis on calories.	Racoes-C militares dao enfase nas calorias.	43	-6	False	-12.2
3412	shift_jis	0xb2f4920	66	The slower you react the greater the chance that you'll be beaten.	Quanto mais lento vc reagir maior a chance de ser derrotado.	60	-6	False	-9.1
3433	shift_jis	0xb4ba09c	105	Think about something terrible that happened in your life. Everyone has had something bad happen to them.	Pense sobre algo terrivel q aconteceu na sua vida. Todo mundo ja teve algo ruim acontecer com eles.	99	-6	False	-5.7
